ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_urinario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
108102,29/07/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,653.00",3,D004,22M,1,PANAMA,22 Y MEDIO,2653.00,2653.00,2653.00,421.00,421.00,2232.00, D ,DAMA
108550,30/08/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$5,306.00",1,D004,24N,2,PANAMA,24 NORMAL,2653.00,2653.00,5306.00,421.00,842.00,4464.00, D ,DAMA
108920,23/09/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,653.00",1,D004,23M,1,PANAMA,23 Y MEDIO,2653.00,2653.00,2653.00,421.00,421.00,2232.00, D ,DAMA
109442,22/10/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,653.00",1,D004,20M,1,PANAMA,20 Y MEDIO,2653.00,2653.00,2653.00,421.00,421.00,2232.00, D ,DAMA
109665,08/11/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,653.00",1,D004,24N,1,PANAMA,24 NORMAL,2653.00,2653.00,2653.00,421.00,421.00,2232.00, D ,DAMA
110284,20/12/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,653.00",1,D004,26M,1,PANAMA,26 Y MEDIO,2653.00,2653.00,2653.00,421.00,421.00,2232.00, D ,DAMA
100328,30/01/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,642.00",1,D005,20N,1,SERENA STORM,20 NORMAL,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
101315,07/04/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,642.00",1,D005,22M,1,SERENA STORM,22 Y MEDIO,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
102211,16/06/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,642.00",1,D005,20N,1,SERENA STORM,20 NORMAL,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
102508,17/07/2020,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,642.00",1,D005,22M,1,SERENA STORM,22 Y MEDIO,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
103236,05/09/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,642.00",1,D005,20N,1,SERENA STORM,20 NORMAL,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
103640,14/10/2020,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,642.00",1,D005,20N,1,SERENA STORM,20 NORMAL,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
104655,30/12/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,642.00",1,D005,21N,1,SERENA STORM,21 NORMAL,2642.00,2642.00,2642.00,459.00,459.00,2183.00, D ,DAMA
100038,04/01/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,639.00",1,S002,26N,1,CITUAN,26 NORMAL,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
100310,29/01/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,639.00",1,S002,26M,1,CITUAN,26 Y MEDIO,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
100856,03/03/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,639.00",1,S002,20M,1,CITUAN,20 Y MEDIO,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
101276,04/04/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,639.00",1,S002,20N,1,CITUAN,20 NORMAL,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
101818,18/05/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,639.00",1,S002,28N,1,CITUAN,28 NORMAL,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
102474,15/07/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,639.00",1,S002,20N,1,CITUAN,20 NORMAL,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
102840,11/08/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,639.00",1,S002,30N,1,CITUAN,30 NORMAL,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
103246,06/09/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,639.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2639.00,2639.00,2639.00,394.00,394.00,2245.00, S ,DEPORTIVO
103776,29/10/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$5,278.00",1,S002,29M,2,CITUAN,29 Y MEDIO,2639.00,2639.00,5278.00,394.00,788.00,4490.00, S ,DEPORTIVO
105289,30/01/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,608.00",1,S001,21M,1,RAPTOR,21 Y MEDIO,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
105635,22/02/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,608.00",1,S001,20M,1,RAPTOR,20 Y MEDIO,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
106058,20/03/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,608.00",1,S001,19M,1,RAPTOR,19 Y MEDIO,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
106628,19/04/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,608.00",1,S001,26N,1,RAPTOR,26 NORMAL,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
106834,09/05/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,608.00",2,S001,27N,1,RAPTOR,27 NORMAL,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
107185,01/06/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,608.00",1,S001,25N,1,RAPTOR,25 NORMAL,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
107558,28/06/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$10,432.00",1,S001,28N,4,RAPTOR,28 NORMAL,2608.00,2608.00,10432.00,434.00,1736.00,8696.00, S ,DEPORTIVO
108155,01/08/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,608.00",1,S001,22N,1,RAPTOR,22 NORMAL,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
109026,28/09/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,608.00",1,S001,25M,1,RAPTOR,25 Y MEDIO,2608.00,2608.00,2608.00,434.00,434.00,2174.00, S ,DEPORTIVO
110247,16/12/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$7,824.00",1,S001,26N,3,RAPTOR,26 NORMAL,2608.00,2608.00,7824.00,434.00,1302.00,6522.00, S ,DEPORTIVO
100495,07/02/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,598.00",1,S003,18M,1,ULTRA-ALIVE,18 Y MEDIO,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
101079,20/03/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,598.00",1,S003,27M,1,ULTRA-ALIVE,27 Y MEDIO,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
101442,13/04/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,598.00",1,S003,24N,1,ULTRA-ALIVE,24 NORMAL,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
101757,13/05/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,598.00",1,S003,23N,1,ULTRA-ALIVE,23 NORMAL,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
102218,16/06/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,598.00",1,S003,20M,1,ULTRA-ALIVE,20 Y MEDIO,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
102587,21/07/2020,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$10,392.00",1,S003,19M,4,ULTRA-ALIVE,19 Y MEDIO,2598.00,2598.00,10392.00,388.00,1552.00,8840.00, S ,DEPORTIVO
102853,11/08/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,598.00",1,S003,30N,1,ULTRA-ALIVE,30 NORMAL,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
103359,15/09/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,598.00",1,S003,30N,1,ULTRA-ALIVE,30 NORMAL,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
104161,19/11/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,598.00",1,S003,19N,1,ULTRA-ALIVE,19 NORMAL,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
104436,17/12/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,598.00",1,S003,28N,1,ULTRA-ALIVE,28 NORMAL,2598.00,2598.00,2598.00,388.00,388.00,2210.00, S ,DEPORTIVO
101613,01/05/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,594.00",1,C002,27N,1,CONFORT MILAN,27 NORMAL,2732.00,2594.00,2594.00,420.00,420.00,2174.00, C ,CABALLERO
107389,20/06/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,569.00",1,C003,29M,1,CONFORT NEW YORK,29 Y MEDIO,2705.00,2569.00,2569.00,396.00,396.00,2173.00, C ,CABALLERO
108803,14/09/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,566.00",1,C002,28M,1,CONFORT MILAN,28 Y MEDIO,2673.00,2566.00,2566.00,420.00,420.00,2146.00, C ,CABALLERO
106876,11/05/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,543.00",3,C003,22N,1,CONFORT NEW YORK,22 NORMAL,2705.00,2543.00,2543.00,396.00,396.00,2147.00, C ,CABALLERO
107577,02/07/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,538.00",1,C002,26N,1,CONFORT MILAN,26 NORMAL,2673.00,2538.00,2538.00,420.00,420.00,2118.00, C ,CABALLERO
105142,25/01/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,27N,1,ULTRA-ALIVE,27 NORMAL,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
105404,06/02/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,25M,1,ULTRA-ALIVE,25 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
105935,10/03/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,24M,1,ULTRA-ALIVE,24 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
106260,26/03/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,21M,1,ULTRA-ALIVE,21 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
106481,08/04/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,22M,1,ULTRA-ALIVE,22 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
106673,24/04/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,520.00",1,S003,23M,1,ULTRA-ALIVE,23 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
107082,25/05/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,520.00",1,S003,29M,1,ULTRA-ALIVE,29 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
107222,04/06/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,26N,1,ULTRA-ALIVE,26 NORMAL,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
107816,10/07/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",1,S003,21M,1,ULTRA-ALIVE,21 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
108137,29/07/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$7,560.00",1,S003,19N,3,ULTRA-ALIVE,19 NORMAL,2520.00,2520.00,7560.00,388.00,1164.00,6396.00, S ,DEPORTIVO
108398,18/08/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,520.00",2,S003,30N,1,ULTRA-ALIVE,30 NORMAL,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
108897,17/09/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,520.00",1,S003,21N,1,ULTRA-ALIVE,21 NORMAL,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
109632,05/11/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$7,560.00",1,S003,28N,3,ULTRA-ALIVE,28 NORMAL,2520.00,2520.00,7560.00,388.00,1164.00,6396.00, S ,DEPORTIVO
109840,25/11/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,520.00",1,S003,22M,1,ULTRA-ALIVE,22 Y MEDIO,2520.00,2520.00,2520.00,388.00,388.00,2132.00, S ,DEPORTIVO
109275,10/10/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,514.00",1,D005,21N,1,SERENA STORM,21 NORMAL,2704.00,2514.00,2514.00,459.00,459.00,2055.00, D ,DAMA
109471,24/10/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,509.00",1,S002,24M,1,CITUAN,24 Y MEDIO,2699.00,2509.00,2509.00,394.00,394.00,2115.00, S ,DEPORTIVO
109652,07/11/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,488.00",1,C003,30M,1,CONFORT NEW YORK,30 Y MEDIO,2705.00,2488.00,2488.00,396.00,396.00,2092.00, C ,CABALLERO
109217,07/10/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,485.00",1,C002,27N,1,CONFORT MILAN,27 NORMAL,2673.00,2485.00,2485.00,420.00,420.00,2065.00, C ,CABALLERO
105043,20/01/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,437.00",1,C003,26M,1,CONFORT NEW YORK,26 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
105365,05/02/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,28N,1,CONFORT NEW YORK,28 NORMAL,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
105803,03/03/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,22M,1,CONFORT NEW YORK,22 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
106746,04/05/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,437.00",2,C003,22M,1,CONFORT NEW YORK,22 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
107228,05/06/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,437.00",1,C003,22N,1,CONFORT NEW YORK,22 NORMAL,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
107398,20/06/2021,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,437.00",1,C003,22M,1,CONFORT NEW YORK,22 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
107738,08/07/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,24N,1,CONFORT NEW YORK,24 NORMAL,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
108173,03/08/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,29M,1,CONFORT NEW YORK,29 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
108549,29/08/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,23N,1,CONFORT NEW YORK,23 NORMAL,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
109225,08/10/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,26N,1,CONFORT NEW YORK,26 NORMAL,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
109669,11/11/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,23M,1,CONFORT NEW YORK,23 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
110251,18/12/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,437.00",1,C003,28M,1,CONFORT NEW YORK,28 Y MEDIO,2437.00,2437.00,2437.00,396.00,396.00,2041.00, C ,CABALLERO
104920,16/01/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,24M,1,TANGERINE,24 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
105596,20/02/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,18M,1,TANGERINE,18 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
106328,02/04/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,25M,1,TANGERINE,25 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
106595,19/04/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,22M,1,TANGERINE,22 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
107105,28/05/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,20M,1,TANGERINE,20 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
107901,15/07/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,433.00",1,D002,21M,1,TANGERINE,21 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
109098,02/10/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,433.00",1,D002,27M,1,TANGERINE,27 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
109470,23/10/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,20M,1,TANGERINE,20 Y MEDIO,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
109642,07/11/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,C002,27N,1,CONFORT MILAN,27 NORMAL,2673.00,2433.00,2433.00,420.00,420.00,2013.00, C ,CABALLERO
110097,06/12/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,18N,1,TANGERINE,18 NORMAL,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
110475,29/12/2021,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,433.00",1,D002,26N,1,TANGERINE,26 NORMAL,2433.00,2433.00,2433.00,386.00,386.00,2047.00, D ,DAMA
100084,07/01/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,425.00",2,C003,20M,1,CONFORT NEW YORK,20 Y MEDIO,2425.00,2425.00,2425.00,396.00,396.00,2029.00, C ,CABALLERO
100738,23/02/2020,18,HARLEM IRVING,ESTÁNDAR,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,425.00",1,C003,26N,1,CONFORT NEW YORK,26 NORMAL,2425.00,2425.00,2425.00,396.00,396.00,2029.00, C ,CABALLERO
101701,11/05/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,425.00",1,C003,29N,1,CONFORT NEW YORK,29 NORMAL,2425.00,2425.00,2425.00,396.00,396.00,2029.00, C ,CABALLERO
102583,21/07/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,425.00",1,C003,29N,1,CONFORT NEW YORK,29 NORMAL,2425.00,2425.00,2425.00,396.00,396.00,2029.00, C ,CABALLERO
102774,08/08/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$9,700.00",1,C003,25N,4,CONFORT NEW YORK,25 NORMAL,2425.00,2425.00,9700.00,396.00,1584.00,8116.00, C ,CABALLERO
103860,03/11/2020,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,425.00",1,C003,21N,1,CONFORT NEW YORK,21 NORMAL,2425.00,2425.00,2425.00,396.00,396.00,2029.00, C ,CABALLERO
100080,06/01/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,26M,1,SERENA STORM,26 Y MEDIO,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
100688,16/02/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,23M,1,SERENA STORM,23 Y MEDIO,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
101046,12/03/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$4,848.00",1,D005,22M,2,SERENA STORM,22 Y MEDIO,2424.00,2424.00,4848.00,459.00,918.00,3930.00, D ,DAMA
101184,01/04/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,20M,1,SERENA STORM,20 Y MEDIO,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
101798,17/05/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,24M,1,SERENA STORM,24 Y MEDIO,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
102188,12/06/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,18M,1,SERENA STORM,18 Y MEDIO,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
102422,12/07/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,22N,1,SERENA STORM,22 NORMAL,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
102855,13/08/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$2,424.00",1,D005,26M,1,SERENA STORM,26 Y MEDIO,2424.00,2424.00,2424.00,459.00,459.00,1965.00, D ,DAMA
